date,city,confirm,cure,dead,province,suspect
2020-02-03,丰台区,17,0,0,北京,0
2020-02-03,通州区,13,0,0,北京,0
2020-02-03,昌平区,13,0,0,北京,0
2020-02-03,石景山区,5,0,0,北京,0
2020-02-03,顺义区,5,0,0,北京,0
2020-02-03,房山区,4,0,0,北京,0
2020-02-03,门头沟区,3,0,0,北京,0
2020-02-03,怀柔区,3,0,0,北京,0
2020-02-03,东城区,2,0,0,北京,0
2020-02-03,延庆区,1,0,0,北京,0
2020-02-03,待明确地区,0,5,1,北京,0
2020-02-03,海淀区,42,0,0,北京,0
2020-02-03,朝阳区,31,0,0,北京,0
2020-02-03,大兴区,28,2,0,北京,0
2020-02-03,西城区,26,0,0,北京,0
2020-02-03,外地来京人员,19,2,0,北京,0
2020-02-03,丰台区,17,0,0,北京,0
2020-02-03,通州区,13,0,0,北京,0
2020-02-03,昌平区,13,0,0,北京,0
2020-02-03,石景山区,5,0,0,北京,0
2020-02-03,顺义区,5,0,0,北京,0
2020-02-03,房山区,4,0,0,北京,0
2020-02-03,门头沟区,3,0,0,北京,0
2020-02-03,怀柔区,3,0,0,北京,0
2020-02-03,东城区,2,0,0,北京,0
2020-02-03,待明确地区,0,5,1,北京,0
2020-02-03,海淀区,42,0,0,北京,0
2020-02-03,朝阳区,31,0,0,北京,0
2020-02-03,大兴区,28,2,0,北京,0
2020-02-03,西城区,26,0,0,北京,0
2020-02-03,外地来京人员,19,2,0,北京,0
2020-02-03,丰台区,17,0,0,北京,0
2020-02-03,通州区,13,0,0,北京,0
2020-02-03,昌平区,13,0,0,北京,0
2020-02-03,石景山区,5,0,0,北京,0
2020-02-03,顺义区,5,0,0,北京,0
2020-02-03,东城区,2,0,0,北京,0
2020-02-03,门头沟区,2,0,0,北京,0
2020-02-03,房山区,2,0,0,北京,0
2020-02-03,怀柔区,1,0,0,北京,0
2020-02-03,待明确地区,0,5,1,北京,0
2020-02-03,海淀区,42,0,0,北京,0
2020-02-03,朝阳区,31,0,0,北京,0
2020-02-03,大兴区,28,2,0,北京,0
2020-02-03,西城区,26,0,0,北京,0
2020-02-03,丰台区,17,0,0,北京,0
2020-02-03,通州区,13,0,0,北京,0
2020-02-03,昌平区,12,0,0,北京,0
2020-02-03,外地来京人员,11,2,0,北京,0
2020-02-03,石景山区,5,0,0,北京,0
2020-02-03,顺义区,5,0,0,北京,0
2020-02-03,东城区,3,0,0,北京,0
2020-02-03,门头沟区,2,0,0,北京,0
2020-02-03,房山区,2,0,0,北京,0
2020-02-03,怀柔区,1,0,0,北京,0
2020-02-03,待明确地区,0,5,1,北京,0
2020-02-03,海淀区,37,0,0,北京,0
2020-02-03,朝阳区,35,0,0,北京,0
2020-02-03,西城区,26,0,0,北京,0
2020-02-03,大兴区,22,2,0,北京,0
2020-02-03,丰台区,16,0,0,北京,0
2020-02-03,通州区,13,0,0,北京,0
2020-02-03,昌平区,12,0,0,北京,0
2020-02-03,外地来京人员,11,2,0,北京,0
2020-02-03,顺义区,6,0,0,北京,0
2020-02-03,石景山区,5,0,0,北京,0
2020-02-03,东城区,3,0,0,北京,0
2020-02-03,门头沟区,2,0,0,北京,0
2020-02-03,房山区,2,0,0,北京,0
2020-02-03,怀柔区,1,0,0,北京,0
2020-02-03,待明确地区,0,5,1,北京,0
2020-02-03,海淀区,41,0,0,北京,0
2020-02-03,朝阳区,35,0,0,北京,0
2020-02-03,大兴区,22,2,0,北京,0
2020-02-03,西城区,22,0,0,北京,0
2020-02-03,丰台区,16,0,0,北京,0
2020-02-03,通州区,13,0,0,北京,0
2020-02-03,昌平区,12,0,0,北京,0
2020-02-03,外地来京人员,11,2,0,北京,0
2020-02-03,顺义区,6,0,0,北京,0
2020-02-03,石景山区,5,0,0,北京,0
2020-02-03,东城区,3,0,0,北京,0
2020-02-03,门头沟区,2,0,0,北京,0
2020-02-03,房山区,2,0,0,北京,0
2020-02-03,怀柔区,1,0,0,北京,0
2020-02-03,待明确地区,0,5,1,北京,0
2020-02-03,深圳,245,5,0,广东,0
2020-02-03,广州,200,3,0,广东,0
2020-02-03,珠海,55,1,0,广东,0
2020-02-03,佛山,45,1,0,广东,0
2020-02-03,东莞,31,0,0,广东,0
2020-02-03,惠州,28,1,0,广东,0
2020-02-03,中山,25,0,0,广东,0
2020-02-03,汕头,18,0,0,广东,0
2020-02-03,湛江,14,1,0,广东,0
2020-02-03,阳江,10,0,0,广东,0
2020-02-03,肇庆,10,1,0,广东,0
2020-02-03,梅州,8,0,0,广东,0
2020-02-03,清远,7,2,0,广东,0
2020-02-03,揭阳,6,0,0,广东,0
2020-02-03,韶关,5,0,0,广东,0
2020-02-03,汕尾,5,0,0,广东,0
2020-02-03,茂名,4,0,0,广东,0
2020-02-03,江门,4,0,0,广东,0
2020-02-03,潮州,4,0,0,广东,0
2020-02-03,河源,1,0,0,广东,0
2020-02-03,深圳,245,5,0,广东,0
2020-02-03,广州,200,3,0,广东,0
2020-02-03,珠海,55,1,0,广东,0
2020-02-03,佛山,43,1,0,广东,0
2020-02-03,东莞,31,0,0,广东,0
2020-02-03,惠州,28,1,0,广东,0
2020-02-03,中山,25,0,0,广东,0
2020-02-03,汕头,17,0,0,广东,0
2020-02-03,湛江,14,1,0,广东,0
2020-02-03,阳江,10,0,0,广东,0
2020-02-03,肇庆,7,1,0,广东,0
2020-02-03,梅州,7,0,0,广东,0
2020-02-03,清远,6,2,0,广东,0
2020-02-03,揭阳,6,0,0,广东,0
2020-02-03,韶关,5,0,0,广东,0
2020-02-03,汕尾,5,0,0,广东,0
2020-02-03,茂名,4,0,0,广东,0
2020-02-03,江门,4,0,0,广东,0
2020-02-03,潮州,4,0,0,广东,0
2020-02-03,河源,1,0,0,广东,0
2020-02-03,深圳,226,5,0,广东,0
2020-02-03,广州,189,3,0,广东,0
2020-02-03,珠海,51,1,0,广东,0
2020-02-03,佛山,43,1,0,广东,0
2020-02-03,东莞,31,0,0,广东,0
2020-02-03,惠州,28,1,0,广东,0
2020-02-03,中山,25,0,0,广东,0
2020-02-03,汕头,17,0,0,广东,0
2020-02-03,湛江,14,1,0,广东,0
2020-02-03,阳江,10,0,0,广东,0
2020-02-03,肇庆,7,1,0,广东,0
2020-02-03,梅州,7,0,0,广东,0
2020-02-03,清远,6,2,0,广东,0
2020-02-03,揭阳,6,0,0,广东,0
2020-02-03,韶关,5,0,0,广东,0
2020-02-03,汕尾,5,0,0,广东,0
2020-02-03,茂名,4,0,0,广东,0
2020-02-03,江门,4,0,0,广东,0
2020-02-03,潮州,4,0,0,广东,0
2020-02-03,河源,1,0,0,广东,0
2020-02-03,银川,19,1,0,宁夏,0
2020-02-03,吴忠,7,0,0,宁夏,0
2020-02-03,中卫,2,0,0,宁夏,0
2020-02-03,固原,2,0,0,宁夏,0
2020-02-03,宁东管委会,1,0,0,宁夏,0
2020-02-03,万州区,50,0,1,重庆,0
2020-02-03,云阳县,18,1,0,重庆,0
2020-02-03,开州区,17,0,0,重庆,0
2020-02-03,江北区,16,0,0,重庆,0
2020-02-03,忠县,15,0,0,重庆,0
2020-02-03,九龙坡区,13,0,1,重庆,0
2020-02-03,垫江县,13,1,0,重庆,0
2020-02-03,两江新区,13,0,0,重庆,0
2020-02-03,渝北区,12,0,0,重庆,0
2020-02-03,长寿区,11,0,0,重庆,0
2020-02-03,巫溪县,11,0,0,重庆,0
2020-02-03,石柱县,10,0,0,重庆,0
2020-02-03,綦江区,10,0,0,重庆,0
2020-02-03,合川区,9,0,0,重庆,0
2020-02-03,奉节县,9,0,0,重庆,0
2020-02-03,渝中区,9,0,0,重庆,0
2020-02-03,璧山区,8,0,0,重庆,0
2020-02-03,铜梁区,7,0,0,重庆,0
2020-02-03,巫山县,7,3,0,重庆,0
2020-02-03,南岸区,7,0,0,重庆,0
2020-02-03,大渡口区,6,0,0,重庆,0
2020-02-03,大足区,5,0,0,重庆,0
2020-02-03,丰都县,5,1,0,重庆,0
2020-02-03,荣昌区,5,0,0,重庆,0
2020-02-03,潼南区,4,0,0,重庆,0
2020-02-03,江津区,3,0,0,重庆,0
2020-02-03,永川区,3,1,0,重庆,0
2020-02-03,梁平区,3,0,0,重庆,0
2020-02-03,涪陵区,2,0,0,重庆,0
2020-02-03,巴南区,2,0,0,重庆,0
2020-02-03,黔江区,2,0,0,重庆,0
2020-02-03,沙坪坝区,2,0,0,重庆,0
2020-02-03,城口县,2,0,0,重庆,0
2020-02-03,秀山县,1,1,0,重庆,0
2020-02-03,武隆区,1,0,0,重庆,0
2020-02-03,高新区,1,0,0,重庆,0
2020-02-03,万州区,50,0,1,重庆,0
2020-02-03,云阳县,18,1,0,重庆,0
2020-02-03,开州区,17,0,0,重庆,0
2020-02-03,江北区,16,0,0,重庆,0
2020-02-03,忠县,15,0,0,重庆,0
2020-02-03,九龙坡区,13,0,1,重庆,0
2020-02-03,渝北区,12,0,0,重庆,0
2020-02-03,垫江县,12,0,0,重庆,0
2020-02-03,两江新区,12,0,0,重庆,0
2020-02-03,长寿区,11,0,0,重庆,0
2020-02-03,巫溪县,11,0,0,重庆,0
2020-02-03,石柱县,10,0,0,重庆,0
2020-02-03,綦江区,10,0,0,重庆,0
2020-02-03,合川区,9,0,0,重庆,0
2020-02-03,奉节县,9,0,0,重庆,0
2020-02-03,渝中区,9,0,0,重庆,0
2020-02-03,璧山区,8,0,0,重庆,0
2020-02-03,铜梁区,7,0,0,重庆,0
2020-02-03,巫山县,7,3,0,重庆,0
2020-02-03,南岸区,7,0,0,重庆,0
2020-02-03,大渡口区,6,0,0,重庆,0
2020-02-03,大足区,5,0,0,重庆,0
2020-02-03,丰都县,5,1,0,重庆,0
2020-02-03,荣昌区,4,0,0,重庆,0
2020-02-03,江津区,3,0,0,重庆,0
2020-02-03,永川区,3,1,0,重庆,0
2020-02-03,潼南区,3,0,0,重庆,0
2020-02-03,梁平区,3,0,0,重庆,0
2020-02-03,涪陵区,2,0,0,重庆,0
2020-02-03,巴南区,2,0,0,重庆,0
2020-02-03,黔江区,2,0,0,重庆,0
2020-02-03,沙坪坝区,2,0,0,重庆,0
2020-02-03,城口县,1,0,0,重庆,0
2020-02-03,秀山县,1,1,0,重庆,0
2020-02-03,武隆区,1,0,0,重庆,0
2020-02-03,高新区,1,0,0,重庆,0
2020-02-03,万州区,49,0,1,重庆,0
2020-02-03,云阳县,18,1,0,重庆,0
2020-02-03,开州区,17,0,0,重庆,0
2020-02-03,江北区,16,0,0,重庆,0
2020-02-03,忠县,15,0,0,重庆,0
2020-02-03,九龙坡区,13,0,1,重庆,0
2020-02-03,渝北区,12,0,0,重庆,0
2020-02-03,垫江县,12,0,0,重庆,0
2020-02-03,两江新区,12,0,0,重庆,0
2020-02-03,长寿区,11,0,0,重庆,0
2020-02-03,巫溪县,11,0,0,重庆,0
2020-02-03,石柱县,10,0,0,重庆,0
2020-02-03,合川区,9,0,0,重庆,0
2020-02-03,奉节县,9,0,0,重庆,0
2020-02-03,渝中区,9,0,0,重庆,0
2020-02-03,璧山区,8,0,0,重庆,0
2020-02-03,铜梁区,7,0,0,重庆,0
2020-02-03,巫山县,7,3,0,重庆,0
2020-02-03,大渡口区,6,0,0,重庆,0
2020-02-03,南岸区,6,0,0,重庆,0
2020-02-03,綦江区,5,0,0,重庆,0
2020-02-03,大足区,5,0,0,重庆,0
2020-02-03,丰都县,5,1,0,重庆,0
2020-02-03,荣昌区,4,0,0,重庆,0
2020-02-03,江津区,3,0,0,重庆,0
2020-02-03,永川区,3,1,0,重庆,0
2020-02-03,潼南区,3,0,0,重庆,0
2020-02-03,梁平区,3,0,0,重庆,0
2020-02-03,涪陵区,2,0,0,重庆,0
2020-02-03,巴南区,2,0,0,重庆,0
2020-02-03,黔江区,2,0,0,重庆,0
2020-02-03,沙坪坝区,2,0,0,重庆,0
2020-02-03,城口县,1,0,0,重庆,0
2020-02-03,秀山县,1,1,0,重庆,0
2020-02-03,武隆区,1,0,0,重庆,0
2020-02-03,高新区,1,0,0,重庆,0
2020-02-03,武汉,5142,228,265,湖北,0
2020-02-03,黄冈,1246,32,17,湖北,0
2020-02-03,孝感,918,2,14,湖北,0
2020-02-03,襄阳,548,0,0,湖北,0
2020-02-03,荆州,499,4,6,湖北,0
2020-02-03,随州,458,3,5,湖北,0
2020-02-03,宜昌,392,1,1,湖北,0
2020-02-03,荆门,345,6,11,湖北,0
2020-02-03,黄石,334,8,2,湖北,0
2020-02-03,鄂州,306,2,15,湖北,0
2020-02-03,咸宁,296,1,0,湖北,0
2020-02-03,十堰,256,2,0,湖北,0
2020-02-03,仙桃,169,0,3,湖北,0
2020-02-03,天门,115,0,10,湖北,0
2020-02-03,恩施州,111,4,0,湖北,0
2020-02-03,潜江,35,0,1,湖北,0
2020-02-03,神农架林区,7,2,0,湖北,0
2020-02-03,武汉,5142,228,265,湖北,0
2020-02-03,黄冈,1246,32,17,湖北,0
2020-02-03,孝感,918,2,14,湖北,0
2020-02-03,襄阳,548,0,0,湖北,0
2020-02-03,荆州,499,4,6,湖北,0
2020-02-03,随州,458,3,5,湖北,0
2020-02-03,宜昌,392,1,1,湖北,0
2020-02-03,荆门,345,6,11,湖北,0
2020-02-03,黄石,334,8,2,湖北,0
2020-02-03,鄂州,306,2,15,湖北,0
2020-02-03,咸宁,296,1,0,湖北,0
2020-02-03,十堰,256,2,0,湖北,0
2020-02-03,仙桃,169,0,3,湖北,0
2020-02-03,天门,115,0,10,湖北,0
2020-02-03,恩施州,111,4,0,湖北,0
2020-02-03,潜江,35,0,1,湖北,0
2020-02-03,神农架林区,7,2,0,湖北,0
2020-02-03,外地来沪人员,79,5,1,上海,0
2020-02-03,浦东新区,40,0,0,上海,0
2020-02-03,宝山区,10,0,0,上海,0
2020-02-03,闵行区,10,0,0,上海,0
2020-02-03,静安区,9,0,0,上海,0
2020-02-03,徐汇区,9,0,0,上海,0
2020-02-03,长宁区,8,0,0,上海,0
2020-02-03,松江区,7,0,0,上海,0
2020-02-03,普陀区,6,0,0,上海,0
2020-02-03,虹口区,5,0,0,上海,0
2020-02-03,黄浦区,5,0,0,上海,0
2020-02-03,奉贤区,5,0,0,上海,0
2020-02-03,杨浦区,4,0,0,上海,0
2020-02-03,青浦区,2,0,0,上海,0
2020-02-03,嘉定区,2,0,0,上海,0
2020-02-03,金山区,1,0,0,上海,0
2020-02-03,崇明区,1,0,0,上海,0
2020-02-03,外地来沪人员,79,5,1,上海,0
2020-02-03,浦东新区,40,0,0,上海,0
2020-02-03,宝山区,10,0,0,上海,0
2020-02-03,闵行区,10,0,0,上海,0
2020-02-03,静安区,9,0,0,上海,0
2020-02-03,徐汇区,9,0,0,上海,0
2020-02-03,长宁区,8,0,0,上海,0
2020-02-03,松江区,7,0,0,上海,0
2020-02-03,普陀区,7,0,0,上海,0
2020-02-03,虹口区,5,0,0,上海,0
2020-02-03,黄浦区,5,0,0,上海,0
2020-02-03,奉贤区,5,0,0,上海,0
2020-02-03,杨浦区,4,0,0,上海,0
2020-02-03,青浦区,2,0,0,上海,0
2020-02-03,嘉定区,2,0,0,上海,0
2020-02-03,金山区,1,0,0,上海,0
2020-02-03,崇明区,1,0,0,上海,0
2020-02-03,青岛,26,1,0,山东,0
2020-02-03,烟台,26,0,0,山东,0
2020-02-03,威海,25,2,0,山东,0
2020-02-03,临沂,25,0,0,山东,0
2020-02-03,济南,22,0,0,山东,0
2020-02-03,德州,19,1,0,山东,0
2020-02-03,济宁,18,1,0,山东,0
2020-02-03,枣庄,16,0,0,山东,0
2020-02-03,日照,14,0,0,山东,0
2020-02-03,潍坊,13,0,0,山东,0
2020-02-03,淄博,12,0,0,山东,0
2020-02-03,泰安,12,1,0,山东,0
2020-02-03,滨州,11,0,0,山东,0
2020-02-03,聊城,10,0,0,山东,0
2020-02-03,菏泽,10,0,0,山东,0
2020-02-03,青岛,26,1,0,山东,0
2020-02-03,烟台,26,0,0,山东,0
2020-02-03,威海,25,2,0,山东,0
2020-02-03,临沂,24,0,0,山东,0
2020-02-03,济南,22,0,0,山东,0
2020-02-03,德州,19,1,0,山东,0
2020-02-03,济宁,18,1,0,山东,0
2020-02-03,枣庄,16,0,0,山东,0
2020-02-03,潍坊,13,0,0,山东,0
2020-02-03,日照,12,0,0,山东,0
2020-02-03,淄博,12,0,0,山东,0
2020-02-03,泰安,12,1,0,山东,0
2020-02-03,滨州,10,0,0,山东,0
2020-02-03,聊城,9,0,0,山东,0
2020-02-03,菏泽,9,0,0,山东,0
2020-02-03,哈尔滨,45,2,0,黑龙江,0
2020-02-03,绥化,16,0,2,黑龙江,0
2020-02-03,大庆,11,0,0,黑龙江,0
2020-02-03,佳木斯,11,0,0,黑龙江,0
2020-02-03,牡丹江,8,0,0,黑龙江,0
2020-02-03,双鸭山,7,0,0,黑龙江,0
2020-02-03,七台河,7,0,0,黑龙江,0
2020-02-03,鸡西,6,0,0,黑龙江,0
2020-02-03,齐齐哈尔,6,0,0,黑龙江,0
2020-02-03,大兴安岭,2,0,0,黑龙江,0
2020-02-03,鹤岗,1,0,0,黑龙江,0
2020-02-03,黑河,1,0,0,黑龙江,0
2020-02-03,哈尔滨,45,2,0,黑龙江,0
2020-02-03,绥化,16,0,2,黑龙江,0
2020-02-03,大庆,11,0,0,黑龙江,0
2020-02-03,佳木斯,11,0,0,黑龙江,0
2020-02-03,牡丹江,8,0,0,黑龙江,0
2020-02-03,双鸭山,7,0,0,黑龙江,0
2020-02-03,七台河,7,0,0,黑龙江,0
2020-02-03,鸡西,6,0,0,黑龙江,0
2020-02-03,齐齐哈尔,3,0,0,黑龙江,0
2020-02-03,大兴安岭,2,0,0,黑龙江,0
2020-02-03,鹤岗,1,0,0,黑龙江,0
2020-02-03,黑河,1,0,0,黑龙江,0
2020-02-03,成都,77,9,1,四川,0
2020-02-03,南充,26,0,0,四川,0
2020-02-03,广安,21,1,0,四川,0
2020-02-03,绵阳,17,1,0,四川,0
2020-02-03,内江,12,0,0,四川,0
2020-02-03,巴中,12,0,0,四川,0
2020-02-03,达州,11,0,0,四川,0
2020-02-03,德阳,10,0,0,四川,0
2020-02-03,攀枝花,10,0,0,四川,0
2020-02-03,自贡,9,0,0,四川,0
2020-02-03,泸州,7,0,0,四川,0
2020-02-03,宜宾,7,0,0,四川,0
2020-02-03,甘孜州,6,0,0,四川,0
2020-02-03,凉山州,6,0,0,四川,0
2020-02-03,遂宁,5,0,0,四川,0
2020-02-03,雅安,5,0,0,四川,0
2020-02-03,广元,5,0,0,四川,0
2020-02-03,眉山,3,0,0,四川,0
2020-02-03,乐山,2,0,0,四川,0
2020-02-03,资阳,2,0,0,四川,0
2020-02-03,阿坝州,1,0,0,四川,0
2020-02-03,哈尔滨,45,2,0,黑龙江,0
2020-02-03,绥化,16,0,2,黑龙江,0
2020-02-03,大庆,11,0,0,黑龙江,0
2020-02-03,佳木斯,11,0,0,黑龙江,0
2020-02-03,牡丹江,8,0,0,黑龙江,0
2020-02-03,双鸭山,7,0,0,黑龙江,0
2020-02-03,七台河,7,0,0,黑龙江,0
2020-02-03,鸡西,6,0,0,黑龙江,0
2020-02-03,齐齐哈尔,3,0,0,黑龙江,0
2020-02-03,大兴安岭,2,0,0,黑龙江,0
2020-02-03,鹤岗,1,0,0,黑龙江,0
2020-02-03,黑河,1,0,0,黑龙江,0
2020-02-03,三亚,17,4,0,海南,0
2020-02-03,海口,13,0,0,海南,0
2020-02-03,万宁,9,0,0,海南,0
2020-02-03,儋州,7,0,0,海南,0
2020-02-03,琼海,6,0,0,海南,0
2020-02-03,陵水,5,0,0,海南,0
2020-02-03,临高,4,0,0,海南,0
2020-02-03,昌江,3,0,0,海南,0
2020-02-03,澄迈,2,0,1,海南,0
2020-02-03,东方,1,0,0,海南,0
2020-02-03,琼中,1,0,0,海南,0
2020-02-03,定安,1,0,0,海南,0
2020-02-03,乐东,1,0,0,海南,0
2020-02-03,文昌,1,0,0,海南,0
2020-02-03,六盘水,9,0,0,贵州,0
2020-02-03,遵义,8,0,0,贵州,0
2020-02-03,贵阳,7,1,0,贵州,0
2020-02-03,铜仁,6,1,0,贵州,0
2020-02-03,黔南州,5,0,0,贵州,0
2020-02-03,黔东南州,4,0,0,贵州,0
2020-02-03,毕节,4,0,0,贵州,0
2020-02-03,安顺,2,0,0,贵州,0
2020-02-03,黔西南州,1,0,0,贵州,0
2020-02-03,长春,17,1,0,吉林,0
2020-02-03,吉林,4,0,0,吉林,0
2020-02-03,四平市,4,0,0,吉林,0
2020-02-03,松原,2,0,0,吉林,0
2020-02-03,延边,2,0,0,吉林,0
2020-02-03,公主岭,1,0,0,吉林,0
2020-02-03,通化,1,0,0,吉林,0
2020-02-03,乌鲁木齐,10,0,0,新疆,0
2020-02-03,伊犁州,6,0,0,新疆,0
2020-02-03,第九师,4,0,0,新疆,0
2020-02-03,吐鲁番,1,0,0,新疆,0
2020-02-03,第七师,1,0,0,新疆,0
2020-02-03,第八师,1,0,0,新疆,0
2020-02-03,阿克苏,1,0,0,新疆,0
2020-02-03,外地来沪人员,79,5,1,上海,0
2020-02-03,浦东新区,39,0,0,上海,0
2020-02-03,宝山区,10,0,0,上海,0
2020-02-03,闵行区,10,0,0,上海,0
2020-02-03,静安区,9,0,0,上海,0
2020-02-03,徐汇区,9,0,0,上海,0
2020-02-03,长宁区,8,0,0,上海,0
2020-02-03,松江区,7,0,0,上海,0
2020-02-03,普陀区,7,0,0,上海,0
2020-02-03,虹口区,5,0,0,上海,0
2020-02-03,黄浦区,5,0,0,上海,0
2020-02-03,奉贤区,5,0,0,上海,0
2020-02-03,杨浦区,4,0,0,上海,0
2020-02-03,青浦区,2,0,0,上海,0
2020-02-03,嘉定区,2,0,0,上海,0
2020-02-03,金山区,1,0,0,上海,0
2020-02-03,崇明区,1,0,0,上海,0
2020-02-03,外地来沪人员,76,5,1,上海,0
2020-02-03,浦东新区,39,0,0,上海,0
2020-02-03,宝山区,10,0,0,上海,0
2020-02-03,静安区,9,0,0,上海,0
2020-02-03,闵行区,9,0,0,上海,0
2020-02-03,徐汇区,9,0,0,上海,0
2020-02-03,长宁区,7,0,0,上海,0
2020-02-03,松江区,7,0,0,上海,0
2020-02-03,虹口区,5,0,0,上海,0
2020-02-03,黄浦区,5,0,0,上海,0
2020-02-03,奉贤区,5,0,0,上海,0
2020-02-03,杨浦区,4,0,0,上海,0
2020-02-03,普陀区,4,0,0,上海,0
2020-02-03,青浦区,2,0,0,上海,0
2020-02-03,嘉定区,2,0,0,上海,0
2020-02-03,金山区,1,0,0,上海,0
2020-02-03,崇明区,1,0,0,上海,0
2020-02-03,外地来沪人员,76,5,1,上海,0
2020-02-03,浦东新区,39,0,0,上海,0
2020-02-03,宝山区,10,0,0,上海,0
2020-02-03,静安区,9,0,0,上海,0
2020-02-03,闵行区,9,0,0,上海,0
2020-02-03,长宁区,7,0,0,上海,0
2020-02-03,徐汇区,7,0,0,上海,0
2020-02-03,松江区,7,0,0,上海,0
2020-02-03,虹口区,5,0,0,上海,0
2020-02-03,黄浦区,5,0,0,上海,0
2020-02-03,奉贤区,5,0,0,上海,0
2020-02-03,杨浦区,4,0,0,上海,0
2020-02-03,普陀区,4,0,0,上海,0
2020-02-03,青浦区,2,0,0,上海,0
2020-02-03,嘉定区,2,0,0,上海,0
2020-02-03,金山区,1,0,0,上海,0
2020-02-03,崇明区,1,0,0,上海,0
2020-02-03,昆明,32,0,0,云南,0
2020-02-03,西双版纳,13,0,0,云南,0
2020-02-03,玉溪,12,0,0,云南,0
2020-02-03,保山,8,0,0,云南,0
2020-02-03,昭通,8,0,0,云南,0
2020-02-03,丽江,7,0,0,云南,0
2020-02-03,大理,7,1,0,云南,0
2020-02-03,曲靖,6,1,0,云南,0
2020-02-03,红河,5,1,0,云南,0
2020-02-03,普洱,4,0,0,云南,0
2020-02-03,德宏,4,0,0,云南,0
2020-02-03,楚雄,2,0,0,云南,0
2020-02-03,临沧,1,0,0,云南,0
2020-02-03,河北区,9,0,0,天津,0
2020-02-03,河东区,9,0,0,天津,0
2020-02-03,宝坻区,9,0,0,天津,0
2020-02-03,和平区,5,0,0,天津,0
2020-02-03,外地来津人员,5,0,0,天津,0
2020-02-03,宁河区,5,0,0,天津,0
2020-02-03,南开区,4,0,0,天津,0
2020-02-03,河西区,3,0,0,天津,0
2020-02-03,东丽区,3,0,0,天津,0
2020-02-03,滨海新区,2,0,0,天津,0
2020-02-03,西青区,2,0,0,天津,0
2020-02-03,红桥区,2,1,0,天津,0
2020-02-03,河北区,9,0,0,天津,0
2020-02-03,河东区,9,0,0,天津,0
2020-02-03,宝坻区,9,0,0,天津,0
2020-02-03,和平区,5,0,0,天津,0
2020-02-03,外地来津人员,5,0,0,天津,0
2020-02-03,宁河区,4,0,0,天津,0
2020-02-03,河西区,3,0,0,天津,0
2020-02-03,东丽区,3,0,0,天津,0
2020-02-03,南开区,3,0,0,天津,0
2020-02-03,滨海新区,2,0,0,天津,0
2020-02-03,西青区,2,0,0,天津,0
2020-02-03,红桥区,2,1,0,天津,0
2020-02-03,河北区,9,0,0,天津,0
2020-02-03,河东区,9,0,0,天津,0
2020-02-03,宝坻区,9,0,0,天津,0
2020-02-03,和平区,5,0,0,天津,0
2020-02-03,外地来津人员,5,0,0,天津,0
2020-02-03,宁河区,4,0,0,天津,0
2020-02-03,河西区,3,0,0,天津,0
2020-02-03,东丽区,3,0,0,天津,0
2020-02-03,南开区,3,0,0,天津,0
2020-02-03,滨海新区,2,0,0,天津,0
2020-02-03,西青区,2,0,0,天津,0
2020-02-03,红桥区,2,1,0,天津,0
2020-02-03,河北区,9,0,0,天津,0
2020-02-03,河东区,9,0,0,天津,0
2020-02-03,宝坻区,9,0,0,天津,0
2020-02-03,和平区,5,0,0,天津,0
2020-02-03,外地来津人员,5,0,0,天津,0
2020-02-03,河西区,3,0,0,天津,0
2020-02-03,东丽区,3,0,0,天津,0
2020-02-03,宁河区,3,0,0,天津,0
2020-02-03,滨海新区,2,0,0,天津,0
2020-02-03,南开区,2,0,0,天津,0
2020-02-03,西青区,2,0,0,天津,0
2020-02-03,红桥区,2,1,0,天津,0
2020-02-03,合肥,75,2,0,安徽,0
2020-02-03,阜阳,65,0,0,安徽,0
2020-02-03,安庆,47,0,0,安徽,0
2020-02-03,亳州,39,2,0,安徽,0
2020-02-03,蚌埠,37,0,0,安徽,0
2020-02-03,马鞍山,28,1,0,安徽,0
2020-02-03,宿州,21,0,0,安徽,0
2020-02-03,六安,20,1,0,安徽,0
2020-02-03,铜陵,18,0,0,安徽,0
2020-02-03,芜湖,16,1,0,安徽,0
2020-02-03,黄山,9,0,0,安徽,0
2020-02-03,滁州,8,0,0,安徽,0
2020-02-03,淮北,8,0,0,安徽,0
2020-02-03,淮南,7,0,0,安徽,0
2020-02-03,池州,6,0,0,安徽,0
2020-02-03,宣城,4,1,0,安徽,0
2020-02-03,沈阳,18,0,0,辽宁,0
2020-02-03,大连,12,1,0,辽宁,0
2020-02-03,锦州,7,0,0,辽宁,0
2020-02-03,盘锦,6,0,0,辽宁,0
2020-02-03,朝阳,6,0,0,辽宁,0
2020-02-03,丹东,6,0,0,辽宁,0
2020-02-03,葫芦岛,5,0,0,辽宁,0
2020-02-03,阜新,5,0,0,辽宁,0
2020-02-03,本溪,3,0,0,辽宁,0
2020-02-03,铁岭,2,0,0,辽宁,0
2020-02-03,辽阳,2,0,0,辽宁,0
2020-02-03,营口,1,0,0,辽宁,0
2020-02-03,福州,47,0,0,福建,0
2020-02-03,莆田,34,0,0,福建,0
2020-02-03,泉州,31,0,0,福建,0
2020-02-03,厦门,19,0,0,福建,0
2020-02-03,漳州,13,0,0,福建,0
2020-02-03,宁德,12,0,0,福建,0
2020-02-03,三明,11,0,0,福建,0
2020-02-03,南平,11,0,0,福建,0
